timestamp,test-class,test-method,time,description,result
2021-09-10 09:25:53.074,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4328,"[1] recordIndex=0, author=JoanMir, info=null, text=Empty mocke, budget=null, important=false, deadline=2022/04/09 00:00",OK
2021-09-10 09:25:58.355,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,5086,"[2] recordIndex=0, author=JoanMir, info=https://corframework.com, text=Empty mocke, budget=null, important=false, deadline=2022/04/09 00:00",OK
2021-09-10 09:26:02.698,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4164,"[3] recordIndex=0, author=Joselu, info=null, text=Prueba el omori, budget=EUR 20.00, important=true, deadline=2022/04/09 00:00",OK
2021-09-10 09:26:06.999,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4121,"[4] recordIndex=0, author=Joselu, info=null, text=Sin fecha, budget=EUR 20.00, important=false, deadline=2022/04/09 00:00",OK
2021-09-10 09:26:11.263,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4085,"[5] recordIndex=0, author=Joselu, info=null, text=Sin money, budget=null, important=false, deadline=2022/04/09 00:00",OK
2021-09-10 09:26:15.548,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4102,"[6] recordIndex=0, author=Pedro, info=null, text=¿un valorant?, budget=USD 20.00, important=false, deadline=2022/05/06 00:00",OK
2021-09-10 09:26:19.885,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4174,"[7] recordIndex=0, author=Jose M, info=null, text=*trabajando*, budget=GBP 10.00, important=true, deadline=2022/04/14 00:00",OK
2021-09-10 09:26:24.223,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4159,"[8] recordIndex=0, author=Juan Gil, info=null, text=*descansando*, budget=EUR 0.00, important=true, deadline=2022/05/20 00:00",OK
2021-09-10 09:26:28.558,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4170,"[9] recordIndex=0, author=Andres, info=null, text=*testing positive*, budget=USD 9.02, important=true, deadline=2021/12/12 09:20",OK
2021-09-10 09:26:32.917,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4179,"[10] recordIndex=0, author=Leiva, info=null, text=*min money amount positive*, budget=EUR 3.01, important=true, deadline=2021/12/12 09:20",OK
2021-09-10 09:26:38.374,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,5278,"[11] recordIndex=0, author=Nicolas, info=null, text=*programando*, budget=EUR 23.01, important=false, deadline=2023/09/12 10:20",OK
2021-09-10 09:26:42.702,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4147,"[12] recordIndex=0, author=Alberto, info=null, text=*estudiando*, budget=GBP 40.30, important=true, deadline=2023/03/12 10:20",OK
2021-09-10 09:26:46.974,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4089,"[13] recordIndex=0, author=Nuria, info=null, text=*Fiesta*, budget=USD 45.30, important=false, deadline=2022/08/20 12:30",OK
2021-09-10 09:26:51.239,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4086,"[14] recordIndex=0, author=Rocio, info=null, text=*Feria de Sevilla*, budget=GBP 60.20, important=false, deadline=2022/04/22 20:30",OK
2021-09-10 09:26:55.591,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4142,"[15] recordIndex=0, author=Beatriz, info=null, text=*Playa*, budget=EUR 7.20, important=true, deadline=2022/03/22 09:30",OK
2021-09-10 09:26:59.873,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4102,"[16] recordIndex=0, author=Jose Antonio, info=null, text=*Viva la vida*, budget=USD 9.40, important=false, deadline=2022/07/09 10:30",OK
2021-09-10 09:27:04.129,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4091,"[17] recordIndex=0, author=Francisco, info=null, text=*un buen corazón*, budget=GBP 2.40, important=false, deadline=2022/10/23 13:14",OK
2021-09-10 09:27:08.419,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4110,"[18] recordIndex=0, author=Maria, info=null, text=*forrado de oro*, budget=GBP 2.40, important=false, deadline=2022/10/23 04:14",OK
2021-09-10 09:27:12.693,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4082,"[19] recordIndex=0, author=Maialen, info=null, text=*la acción hacen que las horas parezcan cortas*, budget=EUR 7.62, important=false, deadline=2022/05/03 03:14",OK
2021-09-10 09:27:17.022,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4152,"[20] recordIndex=0, author=Alexander, info=null, text=Qué maravilloso, budget=EUR 50.20, important=true, deadline=2022/03/25 09:30",OK
2021-09-10 09:27:21.307,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4106,"[21] recordIndex=0, author=Rosario, info=null, text=aprendiendo en la escuela, budget=USD 17.40, important=false, deadline=2022/07/04 10:30",OK
2021-09-10 09:27:25.587,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4100,"[22] recordIndex=0, author=Mario, info=null, text=*La ocasión hay que crearla*, budget=GBP 9.40, important=false, deadline=2022/10/03 13:14",OK
2021-09-10 09:27:29.95,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4182,"[23] recordIndex=0, author=Ada Maria, info=null, text=No malgastes tu tiempo, budget=EUR 0.20, important=true, deadline=2022/03/25 09:30",OK
2021-09-10 09:27:34.3,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4186,"[24] recordIndex=0, author=Gustavo, info=null, text=La muerte destroza al hombre, budget=USD 13.00, important=true, deadline=2022/07/04 10:30",OK
2021-09-10 09:27:38.588,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4123,"[25] recordIndex=0, author=Ignasi, info=null, text=comenzar a mejorar el mundo, budget=GBP 9.55, important=false, deadline=2022/10/03 13:14",OK
2021-09-10 09:27:42.921,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4153,"[26] recordIndex=0, author=Noah Torres, info=null, text=Quien tiene paciencia, budget=EUR 5.20, important=true, deadline=2022/03/25 09:30",OK
2021-09-10 09:27:47.206,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4105,"[27] recordIndex=0, author=Vanesa, info=null, text=No busques los errores, budget=USD 19.00, important=false, deadline=2022/07/04 10:30",OK
2021-09-10 09:27:51.488,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4101,"[28] recordIndex=0, author=Gines, info=null, text=La ocasión hay que crearla, budget=GBP 39.35, important=false, deadline=2022/10/03 13:14",OK
2021-09-10 09:27:55.879,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4195,"[29] recordIndex=0, author=Aritz, info=null, text=La envidia es una declaración de inferioridad, budget=EUR 23.20, important=true, deadline=2022/03/10 09:30",OK
2021-09-10 09:28:00.149,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4105,"[30] recordIndex=0, author=Teodoro, info=null, text=no encuentra nada, budget=USD 90.00, important=false, deadline=2022/04/04 10:30",OK
2021-09-10 09:28:04.508,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4176,"[31] recordIndex=0, author=Isaac de la Cruz, info=null, text=Educación es lo que queda después, budget=GBP 40.35, important=true, deadline=2022/07/03 13:14",OK
2021-09-10 09:28:08.881,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4192,"[32] recordIndex=0, author=Santos, info=null, text=La inteligencia es la habilidad de adaptarse al cambio, budget=EUR 0.40, important=true, deadline=2022/03/12 09:30",OK
2021-09-10 09:28:13.181,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4120,"[33] recordIndex=0, author=Ioana, info=null, text=el hombre no se encuentra a sí mismo, budget=USD 19.25, important=false, deadline=2022/03/14 10:30",OK
2021-09-10 09:28:17.492,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4115,"[34] recordIndex=0, author=Lucia, info=null, text=La gente se rie de mi por que soy diferente, budget=GBP 25.09, important=false, deadline=2022/08/13 13:14",OK
2021-09-10 09:28:21.795,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4126,"[35] recordIndex=0, author=Monica, info=null, text=la mujer no se encuentra a sí mismo, budget=USD 29.00, important=false, deadline=2022/04/14 10:30",OK
2021-09-10 09:28:26.09,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreatePositive,4118,"[36] recordIndex=0, author=Andrea, info=null, text=soy diferente, budget=GBP 4.49, important=false, deadline=2022/07/13 13:14",OK
2021-09-10 09:28:28.279,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreateNegative,1978,"[1] recordIndex=0, author=null, info=null, text=null, budget=null, flag=false, deadline=null",OK
2021-09-10 09:28:30.477,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreateNegative,2011,"[2] recordIndex=0, author=null, info=null, text=autor vacio, budget=null, flag=false, deadline=null",OK
2021-09-10 09:28:32.658,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreateNegative,1994,"[3] recordIndex=0, author=texto vacio, info=null, text=null, budget=null, flag=false, deadline=null",OK
2021-09-10 09:28:34.901,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreateNegative,2024,"[4] recordIndex=0, author=Nicol, info=linkmalformado.com, text=link mal, budget=null, flag=false, deadline=null",OK
2021-09-10 09:28:37.096,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreateNegative,2005,"[5] recordIndex=0, author=Jose, info=null, text=autor menor de 5, budget=null, flag=false, deadline=null",OK
2021-09-10 09:28:39.305,acme.testing.anonymous.mocke.AnonymousCreateMockeTest,CreateNegative,2021,"[6] recordIndex=0, author=qwertyuioplkjhgfdsdfghbvfdertgfertgvfdergvferftgvfreftgvfrfgvfrfgrftgfrftgfrthgbvfrtghbvgfrtghbgvftghbvgftghgb, info=null, text=autor mayor de 25, budget=null, flag=false, deadline=null",OK
